Row ID,Order ID,Order Date,Month Year,Order Priority,Order Quantity,Sales,Customer Name,Province,Region,Product Category,Product Sub-Category,Product Name
5318,37826,4/23/2011,04-01-2011,Medium,45,325.8,Amy Hunt,Saskachewan,Prarie,Office Supplies,Paper,Strathmore Photo Mount Cards
5338,37924,11/29/2009,11-01-2009,High,49,8094.55,Philip Fox,Saskachewan,Prarie,Office Supplies,Storage & Organization,Economy Rollaway Files
5371,38182,5/22/2012,05-01-2012,High,45,2848.83,Randy Ferguson,Saskachewan,Prarie,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving
5604,39717,11/28/2009,11-01-2009,High,20,835.48,Jennifer Ferguson,Saskachewan,Prarie,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black"
5692,40257,8/21/2010,08-01-2010,Not Specified,24,3201.16,Brosina Hoffman,Saskachewan,Prarie,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools
5700,40321,6/23/2010,06-01-2010,High,23,1484.49,Andy Gerbode,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts
5701,40321,6/23/2010,06-01-2010,High,18,740.49,Andy Gerbode,Saskachewan,Prarie,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame"
5947,42214,5/24/2011,05-01-2011,Low,46,569.92,Randy Ferguson,Saskachewan,Prarie,Furniture,Office Furnishings,Aluminum Document Frame
5948,42214,5/24/2011,05-01-2011,Low,28,183.65,Randy Ferguson,Saskachewan,Prarie,Office Supplies,Paper,Xerox 226
6039,42788,10/13/2011,10-01-2011,Critical,26,241.92,Amy Hunt,Saskachewan,Prarie,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack"
6054,42912,05-04-2010,05-01-2010,Not Specified,4,52.59,Craig Molinari,Saskachewan,Prarie,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
6162,43653,10/30/2012,10-01-2012,High,3,10.62,Amy Hunt,Saskachewan,Prarie,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go
6163,43653,10/30/2012,10-01-2012,High,39,666.4,Amy Hunt,Saskachewan,Prarie,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles
6164,43653,10/30/2012,10-01-2012,High,10,351.3,Amy Hunt,Saskachewan,Prarie,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
6343,44962,12/28/2009,12-01-2009,Medium,27,575.74,Toby Swindell,Saskachewan,Prarie,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel"
6397,45412,4/22/2010,04-01-2010,Medium,20,586.619,Arianne Irving,Saskachewan,Prarie,Technology,Telephones and Communication,Accessory35
6436,45734,7/17/2012,07-01-2012,Critical,47,557.52,Amy Hunt,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black"
6454,45959,12-06-2009,12-01-2009,Medium,15,201.74,Roy Collins,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch
6455,45959,12-06-2009,12-01-2009,Medium,35,1822.13,Roy Collins,Saskachewan,Prarie,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem
6585,46884,1/17/2009,01-01-2009,Medium,18,130.11,Paul Prost,Saskachewan,Prarie,Office Supplies,Envelopes,Security-Tint Envelopes
6586,46884,1/17/2009,01-01-2009,Medium,3,337.3395,Paul Prost,Saskachewan,Prarie,Technology,Telephones and Communication,6162
6604,46981,02-07-2009,02-01-2009,Medium,46,1398.87,Robert Dilbeck,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders
6606,47010,10-03-2011,10-01-2011,Critical,11,1479.14,Robert Dilbeck,Saskachewan,Prarie,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
6702,47717,12/17/2011,12-01-2011,Not Specified,35,173.22,Andy Gerbode,Saskachewan,Prarie,Office Supplies,Labels,Avery 493
6776,48257,4/22/2009,04-01-2009,Low,45,221.06,Christina Anderson,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders
6822,48577,07-08-2012,07-01-2012,Medium,6,201.83,Roy Collins,Saskachewan,Prarie,Office Supplies,Paper,Xerox 19
6992,49953,3/17/2012,03-01-2012,Not Specified,18,283.5,Toby Carlisle,Saskachewan,Prarie,Technology,Computer Peripherals,Logitech Access Keyboard
6993,49953,3/17/2012,03-01-2012,Not Specified,36,242.13,Toby Carlisle,Saskachewan,Prarie,Office Supplies,Paper,Xerox 21
7192,51300,10/15/2011,10-01-2011,Medium,43,344.24,Toby Carlisle,Saskachewan,Prarie,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples"
7249,51687,09-11-2011,09-01-2011,Low,42,248.92,Craig Molinari,Saskachewan,Prarie,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes
7288,51974,1/26/2011,01-01-2011,High,10,1290.37,Trudy Brown,Saskachewan,Prarie,Office Supplies,Appliances,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room
7289,51974,1/26/2011,01-01-2011,High,2,23.18,Trudy Brown,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs
7394,52676,8/28/2012,08-01-2012,High,46,979.44,Amy Hunt,Saskachewan,Prarie,Office Supplies,Paper,Xerox 191
7452,53153,9/23/2009,09-01-2009,Critical,29,575.36,Paul Prost,Saskachewan,Prarie,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
7542,53895,09-04-2011,09-01-2011,Not Specified,21,7922.69,Amy Hunt,Saskachewan,Prarie,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top
7615,54497,1/19/2010,01-01-2010,Not Specified,1,155.51,Philip Fox,Saskachewan,Prarie,Office Supplies,Storage & Organization,Letter Size Cart
7714,55296,10/18/2012,10-01-2012,Low,32,317.06,Anthony Witt,Saskachewan,Prarie,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®
7779,55654,9/19/2010,09-01-2010,High,2,17.3,Toby Carlisle,Saskachewan,Prarie,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs
7884,56387,5/20/2011,05-01-2011,Medium,32,128.14,Brian Dahlen,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Avery Binder Labels
7885,56387,5/20/2011,05-01-2011,Medium,9,67.46,Brian Dahlen,Saskachewan,Prarie,Office Supplies,Paper,Xerox 1997
7944,56743,6/22/2011,06-01-2011,Medium,23,524.25,Arianne Irving,Saskachewan,Prarie,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
7952,56805,06-05-2012,06-01-2012,High,38,14753.08,Craig Molinari,Saskachewan,Prarie,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
7958,56838,7/29/2011,07-01-2011,Critical,44,4326.27,Roy Collins,Saskachewan,Prarie,Technology,Computer Peripherals,Logitech Cordless Elite Duo
7988,57095,3/23/2011,03-01-2011,Medium,37,254.93,Paul Prost,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos
8019,57287,10/28/2011,10-01-2011,Not Specified,11,472.12,Randy Ferguson,Saskachewan,Prarie,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack"
8118,57984,10-02-2010,10-01-2010,High,6,192.99,Toby Carlisle,Saskachewan,Prarie,Technology,Computer Peripherals,Microsoft Multimedia Keyboard
8119,57984,10-02-2010,10-01-2010,High,20,11829.4,Toby Carlisle,Saskachewan,Prarie,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier
8289,59207,5/18/2009,05-01-2009,Critical,3,10.12,Roy Collins,Saskachewan,Prarie,Office Supplies,Rubber Bands,Staples Gold Paper Clips
8296,59238,9/19/2009,09-01-2009,High,11,455.88,Paul Prost,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener
8315,59396,11/14/2009,11-01-2009,Critical,41,5930.34,Brian Dahlen,Saskachewan,Prarie,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard
8388,59911,12/18/2011,12-01-2011,Not Specified,1,10.59,Arianne Irving,Saskachewan,Prarie,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""
147,930,12/16/2009,12-01-2009,Critical,22,922.39,Phillina Ober,New Brunswick,Atlantic,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
148,930,12/16/2009,12-01-2009,Critical,11,79.19,Phillina Ober,New Brunswick,Atlantic,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
168,1058,4/25/2010,04-01-2010,Medium,3,469.438,Jim Epp,New Brunswick,Atlantic,Technology,Telephones and Communication,T28 WORLD
172,1088,5/20/2012,05-01-2012,Low,13,269.02,Muhammed Yedwab,New Brunswick,Atlantic,Technology,Computer Peripherals,Microsoft Internet Keyboard
225,1504,8/27/2012,08-01-2012,Medium,31,293.18,Maribeth Schnelling,New Brunswick,Atlantic,Technology,Computer Peripherals,TDK 4.7GB DVD-R
258,1796,11/20/2012,11-01-2012,High,43,183.41,Deanra Eno,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1"""
292,2048,11/14/2010,11-01-2010,Critical,12,3752.61,Deanra Eno,New Brunswick,Atlantic,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
293,2048,11/14/2010,11-01-2010,Critical,9,548.36,Deanra Eno,New Brunswick,Atlantic,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
294,2050,06-01-2009,06-01-2009,Not Specified,16,44.46,James Galang,New Brunswick,Atlantic,Office Supplies,Labels,Avery 482
295,2050,06-01-2009,06-01-2009,Not Specified,25,542.11,James Galang,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1964
299,2054,06-07-2012,06-01-2012,Not Specified,1,343.78,Katrina Willman,New Brunswick,Atlantic,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum
300,2054,06-07-2012,06-01-2012,Not Specified,34,826.09,Katrina Willman,New Brunswick,Atlantic,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case"
432,2885,9/18/2012,09-01-2012,Not Specified,29,197.41,Nora Price,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 212
433,2885,9/18/2012,09-01-2012,Not Specified,46,712.18,Nora Price,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File
497,3458,12/21/2009,12-01-2009,High,41,627.91,Lisa DeCherney,New Brunswick,Atlantic,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack"
498,3458,12/21/2009,12-01-2009,High,28,46.89,Lisa DeCherney,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Newell 326
511,3522,9/25/2009,09-01-2009,Low,33,1935.17,James Galang,New Brunswick,Atlantic,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
512,3522,9/25/2009,09-01-2009,Low,27,812.68,James Galang,New Brunswick,Atlantic,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS"
540,3653,3/26/2009,03-01-2009,Critical,41,271.11,Lynn Smith,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters
562,3808,4/23/2009,04-01-2009,Critical,2,6.13,Lynn Smith,New Brunswick,Atlantic,Office Supplies,Labels,*Staples* Packaging Labels
581,3970,3/26/2012,03-01-2012,Medium,39,1032.97,Christina DeMoss,New Brunswick,Atlantic,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack"
582,3970,3/26/2012,03-01-2012,Medium,13,324.83,Christina DeMoss,New Brunswick,Atlantic,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand"
678,4739,2/20/2010,02-01-2010,Low,16,48.57,Lynn Smith,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Newell 338
749,5378,10/24/2012,10-01-2012,Critical,6,54.28,Christine Abelman,New Brunswick,Atlantic,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection
808,5828,03-05-2009,03-01-2009,Low,21,6005.21,Christina DeMoss,New Brunswick,Atlantic,Furniture,Tables,Hon 94000 Series Round Tables
876,6279,1/29/2010,01-01-2010,Critical,49,3283.74,Katrina Willman,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts
1000,7267,8/28/2012,08-01-2012,High,19,262.32,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front"
1001,7269,9/14/2009,09-01-2009,Medium,29,1707.99,Muhammed Yedwab,New Brunswick,Atlantic,Technology,Telephones and Communication,StarTAC 7760
1031,7527,12-11-2009,12-01-2009,Medium,37,560.39,Nora Price,New Brunswick,Atlantic,Furniture,Office Furnishings,Artistic Insta-Plaque
1032,7527,12-11-2009,12-01-2009,Medium,42,7062.616,Nora Price,New Brunswick,Atlantic,Technology,Telephones and Communication,T65
1170,8546,04-01-2012,04-01-2012,High,4,51.94,Nora Price,New Brunswick,Atlantic,Technology,Computer Peripherals,TDK 4.7GB DVD-R
1174,8578,09-02-2011,09-01-2011,High,40,366.87,Lisa DeCherney,New Brunswick,Atlantic,Furniture,Office Furnishings,"Staples 10"" Round Wall Clock"
1326,9669,4/22/2009,04-01-2009,Medium,18,292.11,Christine Abelman,New Brunswick,Atlantic,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue"
1373,9952,05-01-2012,05-01-2012,High,47,7890.89,Maribeth Dona,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
1474,10630,02-04-2010,02-01-2010,Medium,44,2773.84,Pauline Johnson,New Brunswick,Atlantic,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
1475,10657,9/25/2010,09-01-2010,Medium,44,289.94,James Galang,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1894
1476,10657,9/25/2010,09-01-2010,Medium,8,1848.52,James Galang,New Brunswick,Atlantic,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
1482,10661,1/23/2009,01-01-2009,Not Specified,42,1312.65,Jocasta Rupert,New Brunswick,Atlantic,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
1582,11427,11/24/2010,11-01-2010,Medium,27,58.64,Nora Price,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack"
1583,11427,11/24/2010,11-01-2010,Medium,20,136.06,Nora Price,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
1667,12037,6/30/2011,06-01-2011,Low,14,135.21,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
1701,12259,2/14/2010,02-01-2010,High,45,5007.69,Muhammed Yedwab,New Brunswick,Atlantic,Furniture,Bookcases,Sauder Camden County Collection Library
1702,12259,2/14/2010,02-01-2010,High,45,1379.62,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™
1801,12900,05-03-2010,05-01-2010,High,50,627.12,Laurel Elliston,New Brunswick,Atlantic,Furniture,Office Furnishings,Nu-Dell Executive Frame
1802,12900,05-03-2010,05-01-2010,High,18,4096.21,Laurel Elliston,New Brunswick,Atlantic,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers
1814,12999,04-03-2010,04-01-2010,High,31,2712.07,Georgia Rosenberg,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers
1902,13632,03-10-2009,03-01-2009,Medium,6,608.93,Nora Price,New Brunswick,Atlantic,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting
1941,13920,10-09-2009,10-01-2009,Critical,25,901.32,Allen Armold,New Brunswick,Atlantic,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate"
1942,13920,10-09-2009,10-01-2009,Critical,24,207.21,Allen Armold,New Brunswick,Atlantic,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers
2173,15651,10-04-2012,10-01-2012,Critical,40,2182.91,Anemone Ratner,New Brunswick,Atlantic,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum"
2174,15651,10-04-2012,10-01-2012,Critical,14,1144.35,Anemone Ratner,New Brunswick,Atlantic,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit"
2175,15651,10-04-2012,10-01-2012,Critical,8,1496.83,Anemone Ratner,New Brunswick,Atlantic,Furniture,Tables,Bevis Round Conference Room Tables and Bases
2251,16197,10/26/2012,10-01-2012,Critical,23,218.71,Katherine Hughes,New Brunswick,Atlantic,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""
2252,16197,10/26/2012,10-01-2012,Critical,19,103.68,Katherine Hughes,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1972
2325,16770,01-06-2009,01-01-2009,Critical,17,37.06,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2"
2329,16802,4/20/2011,04-01-2011,Medium,44,302.59,Nora Price,New Brunswick,Atlantic,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright)
2330,16802,4/20/2011,04-01-2011,Medium,26,2703.45,Nora Price,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving
2350,16961,01-06-2009,01-01-2009,Not Specified,27,46.86,Tracy Collins,New Brunswick,Atlantic,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R
2351,16961,01-06-2009,01-01-2009,Not Specified,34,1089.59,Tracy Collins,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 19
2418,17543,5/25/2012,05-01-2012,Critical,1,15.73,Tracy Collins,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1905
2419,17543,5/25/2012,05-01-2012,Critical,35,1041.74,Tracy Collins,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 197
2420,17543,5/25/2012,05-01-2012,Critical,26,4300.626,Tracy Collins,New Brunswick,Atlantic,Technology,Telephones and Communication,5125
2482,18055,02-04-2010,02-01-2010,Critical,3,19.98,Maribeth Schnelling,New Brunswick,Atlantic,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
2840,20480,1/29/2009,01-01-2009,Medium,38,16147.61,Liz MacKendrick,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine
2844,20484,1/29/2009,01-01-2009,Critical,14,1122.6375,Katherine Hughes,New Brunswick,Atlantic,Technology,Telephones and Communication,T60
2857,20579,10-01-2012,10-01-2012,Medium,16,1434.086,Jim Epp,New Brunswick,Atlantic,Technology,Telephones and Communication,LX 677
2899,20933,8/26/2012,08-01-2012,High,45,2079.474,Alan Hwang,New Brunswick,Atlantic,Technology,Telephones and Communication,Accessory6
2922,21155,02-05-2011,02-01-2011,High,4,81.78,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1936
3017,21703,03-02-2009,03-01-2009,Not Specified,3,12.01,Alan Hwang,New Brunswick,Atlantic,Office Supplies,Labels,Avery 501
3018,21703,03-02-2009,03-01-2009,Not Specified,20,1846.76,Alan Hwang,New Brunswick,Atlantic,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
3019,21703,03-02-2009,03-01-2009,Not Specified,15,2211.734,Alan Hwang,New Brunswick,Atlantic,Technology,Telephones and Communication,5165
3022,21731,11/26/2011,11-01-2011,Low,26,1580.57,Liz MacKendrick,New Brunswick,Atlantic,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
3036,21799,4/19/2011,04-01-2011,Not Specified,42,115.99,Lynn Smith,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils
3066,21985,8/26/2009,08-01-2009,Critical,1,255.83,Lynn Smith,New Brunswick,Atlantic,Furniture,Chairs & Chairmats,Hon GuestStacker Chair
3067,21985,8/26/2009,08-01-2009,Critical,45,947.66,Lynn Smith,New Brunswick,Atlantic,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray"
3098,22210,9/19/2011,09-01-2011,Critical,37,1033.44,Tracy Collins,New Brunswick,Atlantic,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate"
3153,22628,10/29/2009,10-01-2009,Medium,30,2951.7,Lynn Smith,New Brunswick,Atlantic,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs
3220,23106,10/20/2010,10-01-2010,Medium,35,25313.34,Liz MacKendrick,New Brunswick,Atlantic,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer
3262,23360,05-11-2009,05-01-2009,Low,30,512.97,Jocasta Rupert,New Brunswick,Atlantic,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
3331,23809,06-04-2012,06-01-2012,Not Specified,7,86.61,Nora Price,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
3491,24870,4/24/2009,04-01-2009,Low,38,1396.58,Jim Epp,New Brunswick,Atlantic,Technology,Computer Peripherals,Imation DVD-RAM discs
3492,24870,4/24/2009,04-01-2009,Low,45,6448.69,Jim Epp,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Letter Size Cart
3606,25793,04-07-2012,04-01-2012,Low,27,3436.771,James Galang,New Brunswick,Atlantic,Technology,Telephones and Communication,LX 788
3724,26629,07-10-2009,07-01-2009,High,38,21956.03,Muhammed Yedwab,New Brunswick,Atlantic,Technology,Copiers and Fax,Canon PC1080F Personal Copier
3725,26629,07-10-2009,07-01-2009,High,32,89.89,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Newell 318
3909,27875,3/26/2010,03-01-2010,Low,5,64.97,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum
3911,27879,2/26/2010,02-01-2010,Medium,44,669.01,Anemone Ratner,New Brunswick,Atlantic,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
3912,27879,2/26/2010,02-01-2010,Medium,30,301.6,Anemone Ratner,New Brunswick,Atlantic,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak"
3953,28198,02-08-2012,02-01-2012,Medium,50,7703.9665,Georgia Rosenberg,New Brunswick,Atlantic,Technology,Telephones and Communication,2180
4007,28583,11-12-2009,11-01-2009,Critical,25,5811.72,Jim Epp,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine
4021,28738,08-10-2012,08-01-2012,Medium,2,23.54,Nora Price,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs
4022,28738,08-10-2012,08-01-2012,Medium,10,1539.83,Nora Price,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Economy Rollaway Files
4083,29120,05-12-2010,05-01-2010,Low,43,1677.27,James Galang,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
4084,29120,05-12-2010,05-01-2010,Low,21,1556.08,James Galang,New Brunswick,Atlantic,Furniture,Bookcases,"Hon Metal Bookcases, Black"
4157,29504,9/23/2010,09-01-2010,Not Specified,20,1485.06,Richard Bierner,New Brunswick,Atlantic,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
4158,29504,9/23/2010,09-01-2010,Not Specified,34,1211.18,Richard Bierner,New Brunswick,Atlantic,Office Supplies,Paper,Xerox 1892
4300,30625,02-08-2010,02-01-2010,Critical,37,478.94,Pauline Johnson,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch
4301,30625,02-08-2010,02-01-2010,Critical,24,2429.09,Pauline Johnson,New Brunswick,Atlantic,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
4376,31174,3/26/2009,03-01-2009,Not Specified,20,4520.6,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
4377,31174,3/26/2009,03-01-2009,Not Specified,29,225.25,Muhammed Yedwab,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal
4397,31302,08-01-2012,08-01-2012,High,41,4648.64,Jim Epp,New Brunswick,Atlantic,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle"
4490,31973,05-12-2011,05-01-2011,Not Specified,15,404.54,Richard Bierner,New Brunswick,Atlantic,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair
4491,31973,05-12-2011,05-01-2011,Not Specified,16,124.89,Richard Bierner,New Brunswick,Atlantic,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors"
4511,32101,12/26/2009,12-01-2009,Low,48,14567.15,Liz MacKendrick,New Brunswick,Atlantic,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs
4625,32929,05-02-2011,05-01-2011,Low,8,44.56,Liz MacKendrick,New Brunswick,Atlantic,Office Supplies,Envelopes,Staples Standard Envelopes
4626,32929,05-02-2011,05-01-2011,Low,13,152.14,Liz MacKendrick,New Brunswick,Atlantic,Office Supplies,Storage & Organization,Portable Personal File Box
4690,33414,02-10-2012,02-01-2012,Not Specified,9,37.22,Phillina Ober,New Brunswick,Atlantic,Office Supplies,Pens & Art Supplies,Newell 31
4860,34596,8/31/2011,08-01-2011,Critical,39,302.09,James Galang,New Brunswick,Atlantic,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips
4984,35457,12-07-2009,12-01-2009,Low,45,3286.27,Georgia Rosenberg,New Brunswick,Atlantic,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
5046,35940,5/27/2010,05-01-2010,Critical,47,136.63,James Galang,New Brunswick,Atlantic,Office Supplies,Labels,Avery File Folder Labels
5115,36449,09-05-2010,09-01-2010,Not Specified,43,927.82,Bruce Stewart,New Brunswick,Atlantic,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
